StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q.WhichPwdManager,Q.WhichPwdManager_17_TEXT,Q.WhichPwdManager_18_TEXT,Q.Generating.Nay,Q.Generating.Nay_3_TEXT,Q.Generating.Nay.FU,Q.WhyNay,Q.WhyNay_2_TEXT,Q.Duration,Q.learningMore,Q.Consent,Q.Consent_6_TEXT,Q.Consent_11_TEXT,Q.Consent_12_TEXT,2.2_Id,2.2_Name,2.2_Size,2.2_Type,Q83_Id,Q83_Name,Q83_Size,Q83_Type,Q.KnewDash,Q.KnewDash.HowOften,Q.KnewDash.WilUse,Q.Generating.In,Q.Generating.In_3_TEXT,Q.Generating.In.Why,Q.Pwds.Total,Q.Pwds.R,Q.Pwds.W,Q.Pwds.RW.React,Q.Pwds.RW.React.Y,Q.Pwds.RW.React.Y_5_TEXT,Q.Pwds.RW.React.N,Q.Pwds.RW.React.N_3_TEXT,Q.Pwds.C,Q.Pwds.C.React,Q.Pwds.C.React.Y,Q.Pwds.C.React.Y_5_TEXT,Q.Pwds.C.React.N,Q.Pwds.C.React.N_3_TEXT,Q.MPwd.How,Q.MPwd.How_3_TEXT,Q.MPwd.How_7_TEXT,Q.MPwd.Act,Q.MPwd.Act_9_TEXT,Q.MPwd.Act_11_TEXT,Q.MPwd.Act.File,Q.MPwd.Act.Store,Q.Nudge.Recall.Weak,Q.Nudge.Recall.Comp,Q.age,Q.gender,Q.gender_4_TEXT,Q.bug.report,PROLIFIC_PID,SurveyID,UserAgent,Referer,ResponseID,STUDY_ID,SESSION_ID,RandomNumber
2021-03-29 05:12:39,2021-03-29 05:15:06,IP Address,100,147,True,2021-03-29 05:15:06,R_1QMdfbY80K3pEhU,anonymous,EN,1,"The Password Manager Built into Apple's Safari Browser, MacOS, and iOS (Apple's Keychain)",,,Create a password myself and let my password manager save it,,Because it will be easier to remember and it still can be good if every part of hard password has a meaning to me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fc0e1885c65d1016d1df655,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/87.0.4280.77 Mobile/15E148 Safari/604.1",,R_1QMdfbY80K3pEhU,60543d99af1be61c04987fc8,60618bd90ff74eed5bafa7c3,7041
2021-03-29 05:09:22,2021-03-29 05:15:16,IP Address,100,353,True,2021-03-29 05:15:16,R_2uqxFDAXIaH4qM0,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,"The Password Manager Built into Apple's Safari Browser, MacOS, and iOS (Apple's Keychain)",,,Create a password myself and let my password manager save it,,Because would be easier to type the password in another device that doesn't have the password manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601aa0b567409b2966e096f7,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Safari/605.1.15",,R_2uqxFDAXIaH4qM0,60543d99af1be61c04987fc8,60618ae6cbc8eff1b19d08fa,14226
2021-03-29 05:10:52,2021-03-29 05:15:22,IP Address,100,269,True,2021-03-29 05:15:22,R_2Tz8IZRxUNR5d17,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,I normally create a password and use it for many different account. that helps me remember my created password.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e32bd3941d1cd28acc79f56,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2Tz8IZRxUNR5d17,60543d99af1be61c04987fc8,60618b6cc306a020681e8f76,8666
2021-03-29 05:09:33,2021-03-29 05:15:22,IP Address,100,348,True,2021-03-29 05:15:23,R_2QxIFL1ro1R3aNh,anonymous,EN,1,LastPass,,,,,,,,Between 2 to 3 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.","I am qualified and would like to participate, but I don't have time right now. Please contact me later.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb5c2051cabb149a0636117,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.57",,R_2QxIFL1ro1R3aNh,60543d99af1be61c04987fc8,60618b39cb363a1920770ce2,109
2021-03-29 05:13:36,2021-03-29 05:15:53,IP Address,100,136,True,2021-03-29 05:15:53,R_3Nwgt0pFU6lcpxx,anonymous,EN,1,The Password Manager Built into Microsoft's Edge Browser,,,Create a password myself and let my password manager save it,,"I want to creat my own passwords, it's habit and i like to create them so that they are logical to me.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff0af1b0b1a44fa77e1dd69,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_3Nwgt0pFU6lcpxx,60543d99af1be61c04987fc8,60618c164f1edc1c89819853,10904
2021-03-29 05:11:23,2021-03-29 05:17:04,IP Address,100,341,True,2021-03-29 05:17:05,R_3J9GVT12MX2djs1,anonymous,EN,1,Another Browser's Built-In Password Manager (please type the name below),Opera built-in password manager,,Create a password myself and let my password manager save it,,It's my habit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fad264fdb48fd3b7878aea7,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.192 Safari/537.36 OPR/74.0.3911.232",,R_3J9GVT12MX2djs1,60543d99af1be61c04987fc8,60618ba7a8a606b7ab983b66,69
2021-03-29 05:05:25,2021-03-29 05:17:50,IP Address,100,745,True,2021-03-29 05:17:51,R_2Tw7bUetw3nLXXm,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Bitwarden (Premium Edition),,,,,,,,Between 2 months to 1 year,"Yes, I'll spend one more minute for a USD $0.25 bonus.","Yes, I am qualified to participate in the full $5.00 study and want to start immediately.",,,,F_10wQK4vAsICwrDq,bitwarden_password.PNG,43180,image/png,F_1o4LMQZp12cc6ww,bitwarden_reused_passwords.PNG,45993,image/png,No,,Definitely,Allow my password manager to create a random password for me,,,0,-1,-1,,,,,,-1,,,,,,I created a password using only my mind.,,,I wrote down the master password onto paper or another physical medium.,,,,,Never,When I first set up the password manager,31,Male,,,5dbcb5414547442509250999,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2Tw7bUetw3nLXXm,60543d99af1be61c04987fc8,60618a05ad1d1de9b9e10323,4280
2021-03-29 05:08:46,2021-03-29 05:18:20,IP Address,100,573,True,2021-03-29 05:18:21,R_1j6AuywpNnNJzhG,anonymous,EN,1,LastPass,,,,,,,,Between 1 to 2 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.","Yes, I am qualified to participate in the full $5.00 study and want to start immediately.",,,,F_1pzFI6e9RMbcN9V,Screenshot_1.png,87241,image/png,,,,,No,,Probably,Allow my password manager to create a random password for me,,,457,319,198,I should replace all of the passwords reported as weak or reused.,The amount of work required to replace these passwords is overwhelming.,,,,0,,,,,,I created a password using only my mind.,,,I wrote down the master password onto paper or another physical medium.,,,,,Within the past week,Never,26,Male,,,5ef0f57e6f5b1a09f803e73f,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.415",,R_1j6AuywpNnNJzhG,60543d99af1be61c04987fc8,60618b0da5a32960126c732c,13404
2021-03-29 05:18:49,2021-03-29 05:19:22,IP Address,100,33,True,2021-03-29 05:19:23,R_V4lGpuRYw6vgpCF,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,I'm not using a password manager,,,,,,"I don't trust the companies that make the browser I use, or third party password managers, with my passwords.,I don't see any benefit in having my passwords saved and automatically entered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc082848531b10339bb55ac,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_V4lGpuRYw6vgpCF,60543d99af1be61c04987fc8,60618d5b696bc9c601dfa9bf,8445
2021-03-29 05:20:20,2021-03-29 05:20:54,IP Address,100,33,True,2021-03-29 05:20:54,R_1lgJd4r2vVHVwEN,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df51aaedf98d93923d5304f,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1lgJd4r2vVHVwEN,60543d99af1be61c04987fc8,60618dba787204106f68cd73,13221
2021-03-29 05:08:11,2021-03-29 05:21:34,IP Address,100,802,True,2021-03-29 05:21:35,R_1CxXN8TWof31C3K,anonymous,EN,1,KeePassXC,,,,,,,,Between 3 to 4 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.","Yes, I am qualified to participate in the full $5.00 study and want to start immediately.",,,,F_3G9VSWw6Wau6FnS,WhatsApp Image 2021-03-29 at 09.17.56.jpeg,104841,image/jpeg,,,,,No,,Definitely,Allow my password manager to create a random password for me,,,32,0,15,I should replace all of the passwords reported as weak or reused.,I was not previously aware of these passwords being weak or reused.,,,,-1,,,,,,I re-used a password I had already memorized.,,,I wrote down the master password onto paper or another physical medium.,,,,,More than a year ago,Never,32,Male,,,5ef9a3f085fd347438975462,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_1CxXN8TWof31C3K,60543d99af1be61c04987fc8,60618ae77331acb177f27969,7267
2021-03-29 05:08:42,2021-03-29 05:24:28,IP Address,100,946,True,2021-03-29 05:24:29,R_1OvOiEZgMyF36E1,anonymous,EN,1,I'm not using a password manager,,,,,,I didn't know I could save my passwords in my browser or with a password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee627cbaedc56380d9fc839,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Safari/605.1.15",,R_1OvOiEZgMyF36E1,60543d99af1be61c04987fc8,60618b06127dc50d7cf1ae41,6028
2021-03-29 05:10:52,2021-03-29 05:24:30,IP Address,100,818,True,2021-03-29 05:24:31,R_2pSRAgextuini5I,anonymous,EN,1,LastPass,,,,,,,,Between 3 to 4 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.","Yes, I am qualified to participate in the full $5.00 study and want to start immediately.",,,,F_silqcVhUDwMejo5,lastpass.PNG,18269,image/png,,,,,No,,Definitely,Allow my password manager to create a random password for me,,,41,19,6,I should replace all of the passwords reported as weak or reused.,I was not previously aware of these passwords being weak or reused.,,,,0,,,,,,I created a password using only my mind.,,,I took one or more actions not listed above. (please explain),,Only in my mind,,,When I first set up the password manager,When I first set up the password manager,40,Male,,,5d52858f910d9e00157e632a,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_2pSRAgextuini5I,60543d99af1be61c04987fc8,60618b8687883c50884144e4,9200
2021-03-29 05:07:11,2021-03-29 05:24:53,IP Address,100,1061,True,2021-03-29 05:24:53,R_3O1zmKDA4Ob6edx,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,because i can choose something that means something to me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cdd858452e5af0016dad776,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_3O1zmKDA4Ob6edx,60543d99af1be61c04987fc8,60618aad878bcd314735f074,12871
2021-03-29 05:10:28,2021-03-29 05:25:32,IP Address,100,903,True,2021-03-29 05:25:32,R_2q2FiaNVoPuoHQq,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,,,,Between 2 months to 1 year,"Yes, I'll spend one more minute for a USD $0.25 bonus.","Yes, I am qualified to participate in the full $5.00 study and want to start immediately.",,,,F_3elYAsOOtIWtnqz,passe.PNG,36673,image/png,,,,,Yes,Rarely,,Create a password myself and let my password manager save it,,"didnt know it was possible, but it might ot be safe ",6,6,2,I should replace all of the passwords reported as weak or reused.,Other (please explain),it´s not important or accounts i no longer use,,,1,I should replace all of the passwords reported as compromised.,I was not previously aware of these passwords being compromised.,,,,I created a password using only my mind.,,,I wrote down the master password onto paper or another physical medium.,,,,,More than a year ago,More than a year ago,20,Female,,,604be84fcf6c7db48e1748ab,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2q2FiaNVoPuoHQq,60543d99af1be61c04987fc8,60618b6f818cd1a7a78c719d,260
2021-03-29 05:03:20,2021-03-29 05:31:09,IP Address,100,1668,True,2021-03-29 05:31:09,R_0qySER1nwvFJGoN,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,,,,Between 2 to 3 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.","Yes, I am qualified to participate in the full $5.00 study and want to start immediately.",,,,F_12GdbwkIzX4iAMc,prolific.png,99337,image/png,,,,,Yes,Very Rarely,,Create a password myself and let my password manager save it,,Because it's easier to remember this password for me,50,47,41,I do not need to replace any of the passwords reported as weak or reused.,,,I prefer to have passwords I can remember without my password manager.,,6,I do not need to replace any of the passwords reported as compromised.,,,I prefer to have passwords I can remember without my password manager.,,I re-used a password I had already memorized.,,,"I emailed my master password to myself.,I stored my master password in a file on my phone, computer, or other device.",,,No,,When I first set up the password manager,When I first set up the password manager,19,Male,,No problems,5f914f1c52c29a01fedec698,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_0qySER1nwvFJGoN,60543d99af1be61c04987fc8,606189c6c600f94acce5cbd2,106
2021-03-29 21:16:30,2021-03-29 21:17:33,IP Address,100,62,True,2021-03-29 21:17:34,R_2qvLpF5Aw3QNKip,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,"The Password Manager Built into Apple's Safari Browser, MacOS, and iOS (Apple's Keychain)",,,Other (Please explain),"Depends on its purpose - will I need to access this account from another device? If so I'll create my own. But if it's just a store website or something, I'm more likely to use the random password. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ba831a5168e5e0001e48ef3,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Safari/605.1.15",,R_2qvLpF5Aw3QNKip,60626cfd0a7be0bcab71bdba,60626ddb777fcd8ef1aaafd0,2236
2021-03-29 21:17:04,2021-03-29 21:17:38,IP Address,100,33,True,2021-03-29 21:17:38,R_2Ph4xpwCtgpbX1C,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Dashlane,,,,,,,,Less than 2 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fc3e1626bcebe74e8e7c529,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2Ph4xpwCtgpbX1C,60626cfd0a7be0bcab71bdba,60626dfdad8c89d49eb5bd1f,4114
2021-03-29 21:17:30,2021-03-29 21:18:15,IP Address,100,45,True,2021-03-29 21:18:16,R_2dHo1zvnLRARURQ,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,"The Password Manager Built into Apple's Safari Browser, MacOS, and iOS (Apple's Keychain)",,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e2d0021eb557a328baa7319,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2dHo1zvnLRARURQ,60626cfd0a7be0bcab71bdba,60626e18d3d4495ed394d496,10675
2021-03-29 21:17:23,2021-03-29 21:18:23,IP Address,100,60,True,2021-03-29 21:18:23,R_2rMl4wKDHcrCMMn,anonymous,EN,1,I'm not using a password manager,,,,,,Other (please explain),"I can remember important details and it is easy for me to associate accounts with passwords so it's irrelevant for me. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a64a6e313898300014b4366,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36 OPR/75.0.3969.93",,R_2rMl4wKDHcrCMMn,60626cfd0a7be0bcab71bdba,60626e117598cb2466026da9,5748
2021-03-29 21:17:20,2021-03-29 21:18:31,IP Address,100,70,True,2021-03-29 21:18:31,R_21jqY7dBTa5IQU4,anonymous,EN,1,The Password Manager Built into Mozilla's Firefox Browser,,,Create a password myself and let my password manager save it,,its easier to remenber later,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6050d08e9102a28a51b5c084,SV_czLEHWBJoZM1foy,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0,,R_21jqY7dBTa5IQU4,60626cfd0a7be0bcab71bdba,60626e07526d015613ffef19,1312
2021-03-29 21:17:21,2021-03-29 21:18:45,IP Address,100,84,True,2021-03-29 21:18:45,R_BJ576ZYAQGmG76h,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,,,,Between 1 to 2 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.","I am qualified and would like to participate, but I don't have time right now. Please contact me later.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606252b0ae85f1f0a3a531fb,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,R_BJ576ZYAQGmG76h,60626cfd0a7be0bcab71bdba,60626e0646099b8e290c5dc3,738
2021-03-29 21:17:30,2021-03-29 21:18:49,IP Address,100,78,True,2021-03-29 21:18:49,R_24BCh2N258ZXv9U,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,I dont like passwords from generator bcs i cant remeber them,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6018a1abec2699189aa4f2fb,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_24BCh2N258ZXv9U,60626cfd0a7be0bcab71bdba,60626dfc5a6bc82b9328d8c5,2810
2021-03-29 21:17:16,2021-03-29 21:18:52,IP Address,100,95,True,2021-03-29 21:18:53,R_3imNecWHR2iuRmO,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Create a password myself and let my password manager save it,,"I like to choose my password so that I never forget it, since I will not always have access to my password manager, for example when I am on another device or browser.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605dfb04222f26606ad7a372,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_3imNecWHR2iuRmO,60626cfd0a7be0bcab71bdba,60626e09b5b638cf4242e4df,3928
2021-03-29 21:18:07,2021-03-29 21:19:06,IP Address,100,58,True,2021-03-29 21:19:06,R_2rHqCoPpznwSsDk,anonymous,EN,1,LastPass,,,,,,,,Between 3 to 4 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.",I am not comfortable uploading the screenshot of aggregate statistics or answering questions about my password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efe92d5844ec83ad1665a2b,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2rHqCoPpznwSsDk,60626cfd0a7be0bcab71bdba,60626e3c37672ca9d419db8e,5457
2021-03-29 21:19:48,2021-03-29 21:20:13,IP Address,100,25,True,2021-03-29 21:20:14,R_28MNq3TsGyttgdW,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.,I don't see any benefit in having my passwords saved and automatically entered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5faaea6d9184d05256c65d07,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_28MNq3TsGyttgdW,60626cfd0a7be0bcab71bdba,60626ea2fcd6cc9191e0247c,9263
2021-03-29 21:19:49,2021-03-29 21:20:21,IP Address,100,31,True,2021-03-29 21:20:21,R_21dHDFcr8VpH4CS,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,Bitwarden (Free Edition),,,Create a password myself and let my password manager save it,,So that I'm able to remember the password if I create one myself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6005d5402fe8808af5800512,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_21dHDFcr8VpH4CS,60626cfd0a7be0bcab71bdba,60626ea2533c13f00d70f836,13385
2021-03-29 21:19:55,2021-03-29 21:20:24,IP Address,100,29,True,2021-03-29 21:20:25,R_3sc8NStrB8wxdKz,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,I'm not using a password manager,,,,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.,I don't see any benefit in having my passwords saved and automatically entered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9c47387ddb900b0b56e89c,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Safari/537.36",,R_3sc8NStrB8wxdKz,60626cfd0a7be0bcab71bdba,60626eaa2a09284f1974dfe7,4437
2021-03-29 21:20:08,2021-03-29 21:21:04,IP Address,100,56,True,2021-03-29 21:21:04,R_s67jPrgggY2TWM1,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,,,,Between 2 to 3 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.",I am not comfortable uploading the screenshot of aggregate statistics or answering questions about my password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ffd3f5a81fc4f21eaa9ba9f,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.415",,R_s67jPrgggY2TWM1,60626cfd0a7be0bcab71bdba,60626eb5d6e6d2e6e9e604b4,679
2021-03-29 21:20:10,2021-03-29 21:21:13,IP Address,100,62,True,2021-03-29 21:21:13,R_2gZA8Dw4ApBva8x,anonymous,EN,1,Bitwarden (Free Edition),,,Create a password myself and let my password manager save it,,Because I believe it is more secure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de4eec72cf204481c6e5c1e,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2gZA8Dw4ApBva8x,60626cfd0a7be0bcab71bdba,60626eb8533c13f00d70f838,3412
2021-03-29 21:19:33,2021-03-29 21:21:32,IP Address,100,119,True,2021-03-29 21:21:33,R_2YkRQcekCbHzBw6,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,Another Browser's Built-In Password Manager (please type the name below),Opera,,Create a password myself and let my password manager save it,,to remember it easier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60204fc17d6414661cece611,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Safari/537.36",,R_2YkRQcekCbHzBw6,60626cfd0a7be0bcab71bdba,60626e8ffa4b034dc941a090,8448
2021-03-29 21:21:29,2021-03-29 21:21:47,IP Address,100,17,True,2021-03-29 21:21:47,R_2xzqrgbGPol2qOa,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d9735f23147c10017298952,SV_czLEHWBJoZM1foy,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",,R_2xzqrgbGPol2qOa,60626cfd0a7be0bcab71bdba,60626f00cdee66cb7516a3ce,2332
