StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q.WhichPwdManager,Q.WhichPwdManager_17_TEXT,Q.WhichPwdManager_18_TEXT,Q.WhyNoPWManager,Q.WhyNoPWManager_2_TEXT,Q.Excluded.Gen,Q.Excluded.Gen_3_TEXT,Q.Duration,Q.LearnMore,QConsent,QConsent_6_TEXT,QConsent_11_TEXT,QConsent_12_TEXT,2.2_Id,2.2_Name,2.2_Size,2.2_Type,Q83_Id,Q83_Name,Q83_Size,Q83_Type,2.3,3.1.1,3.1.2,Q.Generating,Q.Generating_3_TEXT,3.3,4.1,4.2,4.3,4.3.1,4.3.2,4.3.2_5_TEXT,4.3.3,4.3.3_3_TEXT,4.4,4.4.1,4.4.2,4.4.2_5_TEXT,4.4.3,4.4.3_3_TEXT,Q44,Q44_3_TEXT,Q44_7_TEXT,Q45,Q45_9_TEXT,Q45_11_TEXT,Q46,Q47,Q-Nudge-Recall-Weak,Q-Nudge-Recall-Comp,5.2,5.3,5.3_4_TEXT,Q-bug-reports,PROLIFIC_PID,SurveyID,UserAgent,Referer,ResponseID,STUDY_ID,SESSION_ID,RandomNumber
3/15/2021 11:19,3/15/2021 11:19,IP Address,100,44,True,3/15/2021 11:19,R_2abNFA80fDIExVu,anonymous,EN,1,Bitwarden (Free Edition),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4014e00dab341163f1e9f8,SV_42ZfIwSyVvAnQSW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,R_2abNFA80fDIExVu,604f91775ce522555faac657,604fa512b7ba1c6e94c810ad,8128
3/15/2021 11:19,3/15/2021 11:19,IP Address,100,39,True,3/15/2021 11:19,R_27ItNqQ5FXUeoaE,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b79e5c6ba84e4000153dfcf,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_27ItNqQ5FXUeoaE,604f91775ce522555faac657,604fa518a279d1c364bd68d6,7735
3/15/2021 11:19,3/15/2021 11:19,IP Address,100,40,True,3/15/2021 11:19,R_1oHerFMgYzDnb5m,anonymous,EN,1,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3d90fd4fcd3117b0cae216,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.415",,R_1oHerFMgYzDnb5m,604f91775ce522555faac657,604fa5205dc55e24667b4ad8,12372
3/15/2021 11:19,3/15/2021 11:19,IP Address,100,17,True,3/15/2021 11:19,R_1FPqhAPyByKFhmj,anonymous,EN,0.9,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fca5e05aae247651ac78dfe,SV_42ZfIwSyVvAnQSW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,R_1FPqhAPyByKFhmj,604f91775ce522555faac657,604fa53bea80afc388739d8b,7694
3/15/2021 11:18,3/15/2021 11:20,IP Address,100,96,True,3/15/2021 11:20,R_6tgdvXSwgoGQAEN,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d50ef16ae079c0019f557d4,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_6tgdvXSwgoGQAEN,604f91775ce522555faac657,604fa4e7905e32a320751ed8,14267
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,54,True,3/15/2021 11:20,R_ZID2bqvODjZ6QQ9,anonymous,EN,1,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577cc873092b09000179c3e6,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_ZID2bqvODjZ6QQ9,604f91775ce522555faac657,604fa5147e2ea3e3a69c4706,8826
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,48,True,3/15/2021 11:20,R_2tlidOxzCtz0tJ7,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ef0ac8f87bb56287889268d,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.415",,R_2tlidOxzCtz0tJ7,604f91775ce522555faac657,604fa51c07dcbf585c90b67d,14757
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,35,True,3/15/2021 11:20,R_R4SFlrzPWDKu4KJ,anonymous,EN,1,"The Password Manager Built into Apple's Safari Browser, MacOS, and iOS (Apple's Keychain)",,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d448a88c0c47f001acc8cca,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_R4SFlrzPWDKu4KJ,604f91775ce522555faac657,604fa52e60d843584ee6725c,3546
3/15/2021 11:17,3/15/2021 11:20,IP Address,100,155,True,3/15/2021 11:20,R_2xMeKfTh37O0KcI,anonymous,EN,1,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.,I don't see any benefit in having my passwords saved and automatically entered.,I didn't know I could save my passwords in my browser or with a password manager.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e8260f81699ef9a115b761b,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_2xMeKfTh37O0KcI,604f91775ce522555faac657,604fa4b66124de9aab5447bd,6624
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,31,True,3/15/2021 11:20,R_1dhtk0d20BaDWRV,anonymous,EN,1,I'm not using a password manager,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e6d5bc4f93a0c328f70acf1,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",,R_1dhtk0d20BaDWRV,604f91775ce522555faac657,604fa536ce56a85d1dda87e1,4933
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,33,True,3/15/2021 11:20,R_Q5Ft19GaUF9ssPn,anonymous,EN,1,The Password Manager Built into Mozilla's Firefox Browser,,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d543e2c68ec7c0001682a58,SV_42ZfIwSyVvAnQSW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,R_Q5Ft19GaUF9ssPn,604f91775ce522555faac657,604fa53924e608ba6b928e6d,12539
3/15/2021 11:18,3/15/2021 11:20,IP Address,100,128,True,3/15/2021 11:20,R_XoHTEwU6221hSV3,anonymous,EN,1,KeePassXC,,,,,,,Between 2 to 3 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.",I am not comfortable uploading the screenshot of aggregate statistics or answering questions about my password manager.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f26a25e3070d9401a10ed62,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_XoHTEwU6221hSV3,604f91775ce522555faac657,604fa4d8378e3f9900118951,12117
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,46,True,3/15/2021 11:20,R_1nPYhdwaD3QYRdu,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6017e8accecc00a808444587,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",,R_1nPYhdwaD3QYRdu,604f91775ce522555faac657,604fa52c06e6b15ad6b979f6,1028
3/15/2021 11:18,3/15/2021 11:20,IP Address,100,118,True,3/15/2021 11:20,R_3JgcqISD6G9Udab,anonymous,EN,0.9,Another Browser's Built-In Password Manager (please type the name below),Opera,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fba55f63b6dfc9ce08f3065,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.192 Safari/537.36 OPR/74.0.3911.218",,R_3JgcqISD6G9Udab,604f91775ce522555faac657,604fa4e81d5380ec44dbd79e,8663
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,66,True,3/15/2021 11:20,R_xxDkUEX3vP9qC53,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cbef9b2ecff9600011620b8,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36",,R_xxDkUEX3vP9qC53,604f91775ce522555faac657,604fa50ed7f30ba8dfe697f9,9781
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,38,True,3/15/2021 11:20,R_3EyB6bKoWNiqUzo,anonymous,EN,1,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.,I don't trust the companies that make the browser I use, or third party password managers, with my passwords.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d4afdc34b030b0001048d82,SV_42ZfIwSyVvAnQSW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,R_3EyB6bKoWNiqUzo,604f91775ce522555faac657,604fa53945c9afee2f9b9516,6564
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,39,True,3/15/2021 11:20,R_26kBTiqqOJyJjck,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5adb312cdee8590001b00f11,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",,R_26kBTiqqOJyJjck,604f91775ce522555faac657,604fa53a354c7fa2abbc7fc0,10271
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,34,True,3/15/2021 11:20,R_UgsP06z0AYyz5bH,anonymous,EN,1,The Password Manager Built into Microsoft's Edge Browser,,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60187de9f59bd6141a43a6f7,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36 Edg/89.0.774.50",,R_UgsP06z0AYyz5bH,604f91775ce522555faac657,604fa543660b0e69cdc61bde,7863
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,58,True,3/15/2021 11:20,R_2QWglrkLm7cXGz9,anonymous,EN,0.8,I'm not using a password manager,,,"I worry that if malicious software compromises my devices my passwords may be compromised.,I don't see any benefit in having my passwords saved and automatically entered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fe77c6e0479d710e041ec07,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.400",,R_2QWglrkLm7cXGz9,604f91775ce522555faac657,604fa530b66267e2e79fd651,14165
3/15/2021 11:20,3/15/2021 11:20,IP Address,100,24,True,3/15/2021 11:20,R_1EcXxFkczKIgkKk,anonymous,EN,0.9,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8dc245924d9e10a5ee7c67,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,R_1EcXxFkczKIgkKk,604f91775ce522555faac657,604fa55c2ac6b5b602eb9f78,625
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,52,True,3/15/2021 11:20,R_1nMAXxDEHdh6XFM,anonymous,EN,0.8,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7619093bf0b606dcf2707e,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Linux; U; Android 10; en-us; Redmi Note 8 Pro Build/QP1A.190711.020) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.147 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.9.3-gn",,R_1nMAXxDEHdh6XFM,604f91775ce522555faac657,604fa530214c50fceda7055b,1125
3/15/2021 11:18,3/15/2021 11:20,IP Address,100,131,True,3/15/2021 11:20,R_YS2dNjDvd0bI8hz,anonymous,EN,1,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.,I don't trust the companies that make the browser I use, or third party password managers, with my passwords.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f345657c3964834a3ef84d2,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_YS2dNjDvd0bI8hz,604f91775ce522555faac657,604fa4f278460e1e4234a704,14867
3/15/2021 11:20,3/15/2021 11:20,IP Address,100,35,True,3/15/2021 11:20,R_1IQRGxV4uOu9nge,anonymous,EN,1,I'm not using a password manager,,,"I worry that if malicious software compromises my devices my passwords may be compromised.,I don't see any benefit in having my passwords saved and automatically entered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d4857023c661b0001653a5d,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.192 Safari/537.36 OPR/74.0.3911.218",,R_1IQRGxV4uOu9nge,604f91775ce522555faac657,604fa54fcd0f258173b5d393,9053
3/15/2021 11:20,3/15/2021 11:20,IP Address,100,21,True,3/15/2021 11:20,R_2E0s5KVCtfxFHxn,anonymous,EN,1,The Password Manager Built into Mozilla's Firefox Browser,,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604cd201750730b90decc401,SV_42ZfIwSyVvAnQSW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,R_2E0s5KVCtfxFHxn,604f91775ce522555faac657,604fa56375bdf31e01ba1525,7000
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,74,True,3/15/2021 11:20,R_11Z0bkNEGU0cr7u,anonymous,EN,1,I'm not using a password manager,,,"I don't trust the companies that make the browser I use, or third party password managers, with my passwords.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604e55577100d87ed18eab4d,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36 OPR/73.0.3856.415",,R_11Z0bkNEGU0cr7u,604f91775ce522555faac657,604fa531c61edf59fd815a0e,4147
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,54,True,3/15/2021 11:20,R_2dEbvxeY4yVc9NV,anonymous,EN,0.9,"The Password Manager Built into Apple's Safari Browser, MacOS, and iOS (Apple's Keychain)",,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb7a2f927fb5000013cb0e6,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,R_2dEbvxeY4yVc9NV,604f91775ce522555faac657,604fa542d1d02662c6cba047,2865
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,59,True,3/15/2021 11:20,R_1eVPG8pDFXWL3vc,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3fad86c15d910261828ca9,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_1eVPG8pDFXWL3vc,604f91775ce522555faac657,604fa542818d97760130053a,3678
3/15/2021 11:19,3/15/2021 11:20,IP Address,100,57,True,3/15/2021 11:20,R_sbR61K3LIh7b7od,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3c1b2e4b0c74a0d88332de,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",,R_sbR61K3LIh7b7od,604f91775ce522555faac657,604fa5314848e94f477733be,11539
3/15/2021 11:20,3/15/2021 11:20,IP Address,100,50,True,3/15/2021 11:20,R_2YbqviW14kzHYGT,anonymous,EN,0.4,I'm not using a password manager,,,"I worry that if malicious software compromises my devices my passwords may be compromised.,I don't trust the companies that make the browser I use, or third party password managers, with my passwords.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c88125fd661ba00118fee52,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Safari/537.36",,R_2YbqviW14kzHYGT,604f91775ce522555faac657,604fa54f703d0c3b5b68b6f8,9132
3/15/2021 11:20,3/15/2021 11:20,IP Address,100,13,True,3/15/2021 11:20,R_vi61Af2r45jWO5P,anonymous,EN,1,Bitwarden (Free Edition),,,,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57b0e125f89fc60001ae8115,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_vi61Af2r45jWO5P,604f91775ce522555faac657,604fa575d25221e3d1bfd61e,14896
3/15/2021 11:20,3/15/2021 11:20,IP Address,100,24,True,3/15/2021 11:20,R_1PdYJGmhDnokVxG,anonymous,EN,0.9,The Password Manager Built into Mozilla's Firefox Browser,,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c66ce46df26f300010b0385,SV_42ZfIwSyVvAnQSW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,R_1PdYJGmhDnokVxG,604f91775ce522555faac657,604fa56df9f3a331423e7d1c,12301
3/15/2021 11:20,3/15/2021 11:20,IP Address,100,35,True,3/15/2021 11:20,R_1jp7BveRYrvtQH2,anonymous,EN,1,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ef39abc054a25109ac44839,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_1jp7BveRYrvtQH2,604f91775ce522555faac657,604fa564427d06bf939e0e6a,12044
3/15/2021 11:20,3/15/2021 11:20,IP Address,100,26,True,3/15/2021 11:20,R_3jTIa3PnM4pSlja,anonymous,EN,1,The Password Manager Built into Google's Chrome Browser (Google Password Manager),,,,,Allow my password manager to create a random password for me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5797583cbc65245d493954,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_3jTIa3PnM4pSlja,604f91775ce522555faac657,604fa56eb1d0891034c5eded,5915
3/15/2021 11:20,3/15/2021 11:20,IP Address,100,53,True,3/15/2021 11:20,R_0V4Ak1vWnsb8ABX,anonymous,EN,0.9,The Password Manager Built into Mozilla's Firefox Browser,,,,,Create a password myself and let my password manager save it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e87b0db5ca75a41e4d0480d,SV_42ZfIwSyVvAnQSW,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0,,R_0V4Ak1vWnsb8ABX,604f91775ce522555faac657,604fa53ca6a8bf6b55f2f98c,6351
3/15/2021 11:20,3/15/2021 11:21,IP Address,100,31,True,3/15/2021 11:21,R_30pitpfRuoCJl6w,anonymous,EN,0.9,I'm not using a password manager,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3628fe1cdf265e0d75cdf2,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_30pitpfRuoCJl6w,604f91775ce522555faac657,604fa5695544d85eb7123bae,8495
3/15/2021 11:20,3/15/2021 11:21,IP Address,100,62,True,3/15/2021 11:21,R_3s0SMl9lajn66yw,anonymous,EN,1,I'm not using a password manager,,,"I am concerned that other people may access the computer, tablet, phone, or other device on which my passwords are saved.,I worry that if malicious software compromises my devices my passwords may be compromised.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604676221f6e9802fa64859a,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_3s0SMl9lajn66yw,604f91775ce522555faac657,604fa54c1ace0d71cb4b316a,14754
3/15/2021 11:12,3/15/2021 11:21,IP Address,100,538,True,3/15/2021 11:21,R_24xfXzzeNCbLx0g,anonymous,EN,0.9,Dashlane,,,,,,,Between 3 to 4 years,"Yes, I'll spend one more minute for a USD $0.25 bonus.","Yes, I am qualified to participate in the full $5.00 study and want to start immediately.",,,,F_2fcAYfWcz7PwOYd,Screenshot_1.png,23462,image/png,,,,,No,,Probably,Allow my password manager to create a random password for me,,,34,20,9,I should replace some of the passwords reported as weak or reused.,I have not gotten around to replacing these reused passwords.,,Some weak or reused passwords protect accounts that aren't worth protecting.,,1,I should replace all of the passwords reported as compromised.,I was not previously aware of these passwords being compromised.,,,,I created a password using only my mind.,,,"I stored my master password in a file on my phone, computer, or other device.",,,No,,More than a year ago,More than a year ago,23,Male,,,5ebaf261b69880094c6363ac,SV_42ZfIwSyVvAnQSW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,,R_24xfXzzeNCbLx0g,604f91775ce522555faac657,604fa36e72977bfe3be5147f,9512
3/15/2021 11:20,3/15/2021 11:21,IP Address,100,67,True,3/15/2021 11:21,R_1SmPjby1h7w3RbH,anonymous,EN,0.9,I'm not using a password manager,,,I don't see any benefit in having my passwords saved and automatically entered.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d893d535fd8a00001f7bd03,SV_42ZfIwSyVvAnQSW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",,R_1SmPjby1h7w3RbH,604f91775ce522555faac657,604fa553cf61099ca0427573,1573
